rubric,source,link,title
Общество,other sorces,https://dzen.ruhttps://dzen.ru/news/story/780cedd1-4673-588e-88a1-2f49d6e0c0f6?lang=ru&rubric=society&fan=1&t=1715873725&tt=true&persistent_id=2776300426&cl4url=2d0e361ccf7241428373063fa9246579&story=3c74cd37-248b-501d-bb8b-b0c2aba9cfff,
Общество,other sorces,https://dzen.ruhttps://dzen.ru/news/story/4da2a00b-1a92-5e8f-8e87-a86c0ee4d6c5?lang=ru&rubric=society&fan=1&t=1715873725&tt=true&persistent_id=2776465944&cl4url=09ef42846759a62f7a4f8d63d1b77725&story=b467b4eb-15e4-5559-8007-587bcfd5e7c7,Победительницы конкурсов красоты в США массово отказываются от титулов
Общество,other sorces,https://dzen.ruhttps://dzen.ru/news/story/71999a40-ffed-59c9-9236-9c87c4775545?lang=ru&rubric=society&fan=1&t=1715873725&tt=true&persistent_id=2776491604&cl4url=1d2892616c380fe8dc5dd70d5c67906c&story=048966fb-ef49-5bde-b2b9-18bc4571218e,
Общество,other sorces,https://dzen.ruhttps://dzen.ru/news/story/d2578fd4-37a6-534f-86e4-aca0af3786b2?lang=ru&rubric=society&fan=1&t=1715873725&tt=true&persistent_id=2776483440&cl4url=acd737ba5799b03c23421a70d1a4b003&story=03ffd6c2-b648-5772-8d2f-588f6a87d4e9,Подаривший дрон Якубовичу на «Поле чудес» в этот же день отправился в зону СВО
Общество,other sorces,https://dzen.ruhttps://dzen.ru/news/story/05dd7916-a69d-55d3-b719-c0ebea050838?lang=ru&rubric=society&fan=1&t=1715873725&tt=true&persistent_id=2776434622&cl4url=2699c102b1b9ed1d870b3b4f1c68998e&story=11bc1143-cfa1-556d-8102-18f861695959,
Общество,other sorces,https://dzen.ruhttps://dzen.ru/news/story/230dfd8e-5eab-5671-8afd-1f5a863bb312?lang=ru&rubric=society&fan=1&t=1715873725&tt=true&persistent_id=2776501616&cl4url=c171436a26a26d3c1c58e411cf768079&story=9bc7b747-b1a7-52cd-a9dc-bdc899837df9,В Западно-Казахстанской области власти снесли памятник школьному учителю
Общество,other sorces,https://dzen.ruhttps://dzen.ru/news/story/1563ab36-d2fa-5030-8506-14234b8350c9?lang=ru&rubric=society&fan=1&t=1715873725&tt=true&persistent_id=2776489085&cl4url=37aca0003f26e3af29c7d561dc54abdf&story=996099bf-0af6-53b4-a023-1b8c21210a00,
Общество,other sorces,https://dzen.ruhttps://dzen.ru/news/story/f3081ea7-f810-5695-9cba-fbf75f6c830c?lang=ru&rubric=society&fan=1&t=1715873725&tt=true&persistent_id=2776480081&cl4url=cc76442dc7bf52997e56cdf62a8abb9f&story=63fee49a-90db-5b00-87ee-8021f495192c,"Шнуров опроверг новость о том, что должен налоговой 4,5 миллиона рублей"
Общество,other sorces,https://dzen.ruhttps://dzen.ru/news/story/95f72b18-121b-5977-92c0-66a4323cab13?lang=ru&rubric=society&fan=1&t=1715873725&tt=true&persistent_id=2776483654&cl4url=c26a0cdd5821c2664b27edb25120d71c&story=b2ddf220-4d50-5832-a61a-bb87947f26f0,
Общество,other sorces,https://dzen.ruhttps://dzen.ru/news/story/803d0021-e8ec-59aa-a2e4-68f4e7b8c2cf?lang=ru&rubric=society&fan=1&t=1715873725&tt=true&persistent_id=2776480977&cl4url=5a345d7047ce41a64dd952bf64f442cf&story=73da4bba-05e3-5c95-bc65-e53770607bab,Daily Mail: в Англии появятся электромагнитные пушки против электросамокатов
Общество,other sorces,https://dzen.ruhttps://dzen.ru/news/story/110c9bf7-5099-503a-a627-2d867e7e6d31?lang=ru&rubric=society&fan=1&t=1715873725&tt=true&persistent_id=2776475949&cl4url=ac964bc7b99d96345e10c4dbf973385a&story=63509aef-aad5-569b-9177-a57b8ef46248,
Общество,other sorces,https://dzen.ruhttps://dzen.ru/news/story/8300ca2e-e406-567f-9f8d-aaafc458c1df?lang=ru&rubric=society&fan=1&t=1715873725&tt=true&persistent_id=2776415095&cl4url=ba5482e6f69ccd6737ac03addf12469e&story=524fa615-7f2f-58d0-82a0-5613371d2422,Имущество ЧАО «Производственное объединение Конти» обращено в доход РФ
Общество,other sorces,https://dzen.ruhttps://dzen.ru/news/story/37e751d2-f5ff-5770-9ebf-e64c4c08afa6?lang=ru&rubric=society&fan=1&t=1715873725&tt=true&persistent_id=2776497362&cl4url=6ceec4b4bb8cd41406a8ef44db4fadce&story=e01df847-767d-5acd-bb70-1086acc85976,
Общество,other sorces,https://dzen.ruhttps://dzen.ru/news/story/3a8b33f6-8b65-5d4a-8d01-7ff9511d6f5a?lang=ru&rubric=society&fan=1&t=1715873725&tt=true&persistent_id=2776486148&cl4url=b7f8c5dfc508aabaa9fc58a1ef10bc09&story=450997d8-724a-51e5-9a5a-112619ac9e1b,Ущерб от погромов в Новой Каледонии составил €200 млн за 3 дня
Общество,other sorces,https://dzen.ruhttps://dzen.ru/news/story/b814baac-9649-585a-b9d0-374358acd400?lang=ru&rubric=society&fan=1&t=1715873725&tt=true&persistent_id=2776464418&cl4url=3beb3bc387368489be478cf7d89b9897&story=f98aed20-8f37-537c-b309-0a21efd5b5b6,
Общество,other sorces,https://dzen.ruhttps://dzen.ru/news/story/4f64c575-b415-51ce-9883-feb9822567e0?lang=ru&rubric=society&fan=1&t=1715873725&tt=true&persistent_id=2776493996&cl4url=51dc4f418e834291cfea8e69f18c35da&story=e46bc33e-bb68-5fcf-a6bc-50a5945be86d,ФСБ и Минцифры обсуждают три варианта ужесточения продажи сим-карт
Общество,other sorces,https://dzen.ruhttps://dzen.ru/news/story/d3029f4f-065a-5356-a469-29b0da06a517?lang=ru&rubric=society&fan=1&t=1715873725&tt=true&persistent_id=2776495209&cl4url=0fe7861f379fa60fc7f5adbe1f3251aa&story=cbf53c55-d904-5d16-bdf9-0d2edf99ec81,
Главное,Газета.Ru,https://dzen.ru/news/story/feefcf49-d90a-5a7e-b144-519021d8d4eb?lang=ru&rubric=svo&fan=1&t=1715873725&tt=true&persistent_id=2776495849&cl4url=b8f2a7f0f286b564bcab443d264ecb60&story=83c1ff3c-b683-519b-a130-eeb1feb4bb4e,"Зеленский допустил, что Украина может потерять контроль над Харьковом"
СВО,РБК,https://dzen.ru/news/story/8dd139a1-dfc9-53d1-9946-f2c80d9f193e?lang=ru&rubric=svo&fan=1&t=1715873725&tt=true&persistent_id=2776495983&cl4url=208f16dc5e3a0d98c6c74bbf2ec17b3b&story=2640a423-9eb2-5ee9-8995-c2ba15b34355,"В МИДе заявили, что Запад взвешивает риски от изъятия российских активов"
Главное,other sorces,https://dzen.ruhttps://dzen.ru/news/story/171e72ba-3d77-5c2f-b377-0f3be23b5481?lang=ru&rubric=svo&fan=1&t=1715873725&tt=true&persistent_id=2776480348&cl4url=31ae4ae70c9cd33c7f0a44a633936f8a&story=0b47ec4f-ef9b-505f-92a5-5f2850afa757,"«Не стреляйте, мы сдаемся»: появились кадры пленения боевиков ВСУ в Волчанске"
СВО,other sorces,https://dzen.ruhttps://dzen.ru/news/story/eb47d094-a845-564c-a414-da56276eb8e0?lang=ru&rubric=svo&fan=1&t=1715873725&tt=true&persistent_id=2776499807&cl4url=78e9a87e99a09b264b035c25c47992df&story=cc99de8f-9cfe-56ba-8282-4474efa2881f,
СВО,other sorces,https://dzen.ruhttps://dzen.ru/news/story/43d28de6-55ef-5088-8043-1ae6b24b325e?lang=ru&rubric=svo&fan=1&t=1715873725&tt=true&persistent_id=2776475093&cl4url=4d69fdf05a789c0c96045cc18b112a2d&story=4738b3e2-26ef-5d79-b4c5-9d0520b5dc41,ДНР в СЦКК: ВСУ впервые применили бомбу GLSDB при обстреле Макеевки
СВО,other sorces,https://dzen.ruhttps://dzen.ru/news/story/f901a46c-4959-5c21-bff9-10dd6b664af4?lang=ru&rubric=svo&fan=1&t=1715873725&tt=true&persistent_id=2776500964&cl4url=6eda3b7b59afc1562501ff40cced17b1&story=6519a60c-357a-5c56-8802-739273d0dd41,
СВО,other sorces,https://dzen.ruhttps://dzen.ru/news/story/39f39114-7a85-5c34-82fc-04d2952634b1?lang=ru&rubric=svo&fan=1&t=1715873725&tt=true&persistent_id=2776482980&cl4url=e01f2be22ff479e76df33a0b18bf5147&story=580c6298-5871-57e8-b89b-507005a7067e,Китаист Ковачич: визит Путина в Китай проходит в конструктивной манере
СВО,other sorces,https://dzen.ruhttps://dzen.ru/news/story/d9049542-bb0e-564b-8dc7-b6ba18f55fcf?lang=ru&rubric=svo&fan=1&t=1715873725&tt=true&persistent_id=2776483749&cl4url=755150d5833013da862542fca7be0630&story=3e5da3f9-2ba8-5fd2-8c75-a9414a6e2b85,
СВО,other sorces,https://dzen.ruhttps://dzen.ru/news/story/c70ed28e-fe9d-5c7e-8d75-e8a8e788bddc?lang=ru&rubric=svo&fan=1&t=1715873725&tt=true&persistent_id=2776475851&cl4url=84e7e8a2497869769a64c43158d63eec&story=6d799c56-58a5-5262-ad77-20b97c17b99e,В парламенте Эстонии не исключили отправку войск НАТО на Украину
СВО,other sorces,https://dzen.ruhttps://dzen.ru/news/story/94db452d-93cc-5e91-a619-959b75ffad49?lang=ru&rubric=svo&fan=1&t=1715873725&tt=true&persistent_id=2776481355&cl4url=4e82c186b91ddf0f61a36150a50fc185&story=1fdff6d4-b2a3-56a2-9b1d-4a03b6fc614f,
СВО,other sorces,https://dzen.ruhttps://dzen.ru/news/story/bdc4b66d-fd88-5b11-9e55-06efa7e76929?lang=ru&rubric=svo&fan=1&t=1715873725&tt=true&persistent_id=2776429399&cl4url=c202b6e706a6232d0e2fb8bd371f4b91&story=8c327dc5-8b10-5455-b11a-0acf1cfb2803,Семь военных ВСУ выслали из Германии за правоэкстремистскую символику
СВО,other sorces,https://dzen.ruhttps://dzen.ru/news/story/02bdb46e-fc2e-54b2-9e28-5c1a0f4c5df1?lang=ru&rubric=svo&fan=1&t=1715873725&tt=true&persistent_id=2776498593&cl4url=6985d1a9951d9646030f6083b365b137&story=8e742bd0-d66d-5446-9632-d8228b99d4e0,
СВО,other sorces,https://dzen.ruhttps://dzen.ru/news/story/6d82b196-562b-5d7e-bf22-6d62e9f4785c?lang=ru&rubric=svo&fan=1&t=1715873725&tt=true&persistent_id=2776499711&cl4url=893bfa3e98d151d7b5aa17921749a607&story=f3dc5ad9-57e5-5e95-9ff4-2ed0cc44dcf7,Шойгу обозначил СВО своей главной задачей на посту секретаря Совбеза
СВО,other sorces,https://dzen.ruhttps://dzen.ru/news/story/53ec743d-7caa-5886-a1ec-b00ef0948529?lang=ru&rubric=svo&fan=1&t=1715873725&tt=true&persistent_id=2776492053&cl4url=2e3ed319b1ca0f160ab98538e203ebd5&story=cc54687b-f82a-5ef2-9c1b-8e7c705a140f,
СВО,other sorces,https://dzen.ruhttps://dzen.ru/news/story/d021e74c-1dfb-5da5-9f18-4e7f9115cb03?lang=ru&rubric=svo&fan=1&t=1715873725&tt=true&persistent_id=2774565497&cl4url=197e33ddfb70d95e08d657fa6096e844&story=3579803b-945f-5fcf-b41c-856819c9bb07,Суд пояснил отказ соучастнику убийства Круга в отправке на спецоперацию
СВО,other sorces,https://dzen.ruhttps://dzen.ru/news/story/fbc7423e-994e-597f-b1e0-d91a5017f624?lang=ru&rubric=svo&fan=1&t=1715873725&tt=true&persistent_id=2776493366&cl4url=b8145cacbd50a58326c787b4c5acc75c&story=e94d866b-4068-5117-82e4-ef7f10bcd2b0,
СВО,other sorces,https://dzen.ruhttps://dzen.ru/news/story/2c2cbf7a-5e8d-55d5-b064-72e557363b81?lang=ru&rubric=svo&fan=1&t=1715873725&tt=true&persistent_id=2776497859&cl4url=6abc4f30530929eaed413211d627b165&story=c18e71b3-948c-5dc9-88bc-be4f59c6bb32,Очевидец: в Семеновке в 2023 году видели говорящих по-немецки девушек-снайперов
СВО,other sorces,https://dzen.ruhttps://dzen.ru/news/story/ac085a7b-0198-55df-a30c-ca25b064c66e?lang=ru&rubric=svo&fan=1&t=1715873725&tt=true&persistent_id=2776484579&cl4url=7797c6551ed65fe9bbae3d5f814d0626&story=a2807750-3265-5c70-bdd9-43716349f671,
СВО,other sorces,https://dzen.ruhttps://dzen.ru/news/story/2ddf464c-1770-5652-8496-3d79504f0d70?lang=ru&rubric=svo&fan=1&t=1715873725&tt=true&persistent_id=2776260833&cl4url=1ce2141af872521e589f9f541843c01f&story=d4488327-c9d5-5602-b697-4afabd74a239,Российские войска начали освобождать Липцы в Харьковской области
СВО,other sorces,https://dzen.ruhttps://dzen.ru/news/story/0ab09676-7fc5-5f71-ba99-17dc033945db?lang=ru&rubric=svo&fan=1&t=1715873725&tt=true&persistent_id=2776496820&cl4url=5a9b7dd9244577d8d313c905b1728c51&story=0cbc3e68-fa8f-539a-97f4-bc05cd0cb444,
Главное,РБК,https://dzen.ru/news/story/3b362495-c96d-5bbf-87f9-0d99ad35cc4e?lang=ru&rubric=business&fan=1&t=1715873725&tt=true&persistent_id=2776283502&cl4url=e8cf39b28dc3fb4b105d9ef4af11276d&story=d0f41ae4-261d-5675-9af9-17f1ba725d4f,Американский индекс Dow Jones впервые в истории превысил 40 000 пунктов
Экономика,РБК,https://dzen.ru/news/story/63a14006-a9f8-55af-aa18-9875fb299438?lang=ru&rubric=business&fan=1&t=1715873725&tt=true&persistent_id=2776500140&cl4url=898dd461ad12cdd581127199375a5c8f&story=b967de79-e69b-5c82-9eb2-2d3dc333fb4b,Ведомства подготовили план развития срочного рынка топлива на 2024–2025 годы
Главное,other sorces,https://dzen.ruhttps://dzen.ru/news/story/34978588-31c8-5614-a6f8-10835e77aba3?lang=ru&rubric=business&fan=1&t=1715873725&tt=true&persistent_id=2776474850&cl4url=4cedc1b4f142eb0f2d73eb70d3a86082&story=83855a6c-33d7-5861-a768-6a735a17237a,"Минтруд предложил увеличить прожиточный минимум до ₽17,7 тыс. в 2025 году"
Экономика,other sorces,https://dzen.ruhttps://dzen.ru/news/story/b98393ea-af7f-58dd-827a-6633ff14fb8e?lang=ru&rubric=business&fan=1&t=1715873725&tt=true&persistent_id=2776496956&cl4url=013779db2d933f81640952699e41d495&story=ca6ccff2-c363-5971-95e3-0dccf4568e51,
Экономика,other sorces,https://dzen.ruhttps://dzen.ru/news/story/c75387f9-2371-531c-8ce6-408c790a9d1c?lang=ru&rubric=business&fan=1&t=1715873725&tt=true&persistent_id=2776497325&cl4url=875899dc895a9c2c3c123ee8477d527a&story=e73929c6-6156-5a16-8b3c-50154000945b,Китай и Польша стали крупнейшими торговыми партнерами Украины
Экономика,other sorces,https://dzen.ruhttps://dzen.ru/news/story/3860ee3e-6280-5e04-bab9-b398f2b04963?lang=ru&rubric=business&fan=1&t=1715873725&tt=true&persistent_id=2776495533&cl4url=63d79f45d5669d217d53c62405f05e85&story=a2530167-88a7-52e1-ad03-c01ec4c74421,
Экономика,other sorces,https://dzen.ruhttps://dzen.ru/news/story/7757c31b-18e0-50fb-a2bc-7f316aac3591?lang=ru&rubric=business&fan=1&t=1715873725&tt=true&persistent_id=2776498525&cl4url=9b2969259fd478829a0da4c07fcc4dbb&story=fcb7df07-79db-5931-af56-6ead22d57ab6,Андрей Кропоткин: расходы бюджета на здравоохранение вырастут
Экономика,other sorces,https://dzen.ruhttps://dzen.ru/news/story/51d553b9-9cd7-56f6-8801-f8a109fb89d1?lang=ru&rubric=business&fan=1&t=1715873725&tt=true&persistent_id=2776496871&cl4url=5b0812f1e7baa8d71d0c95ea5d6b2a6d&story=a0ac2bdc-ce68-5537-8e81-a98a41bbb921,
Экономика,other sorces,https://dzen.ruhttps://dzen.ru/news/story/fd3b8780-b63d-5088-8d6d-6a2bb2d317d8?lang=ru&rubric=business&fan=1&t=1715873725&tt=true&persistent_id=2776495103&cl4url=7ff5a8af62930c3fbffa9f17f06d331a&story=7fcf3536-d325-5b4f-a68c-86c78531d4ab,Мирошникова: РФ заинтересована в увеличении поставок СПГ и газа по трубам в КНР
Экономика,other sorces,https://dzen.ruhttps://dzen.ru/news/story/19b4b823-afbf-5b6a-a533-96f3e5de9d54?lang=ru&rubric=business&fan=1&t=1715873725&tt=true&persistent_id=2776478659&cl4url=87db47ee3f98b6357a96c27e9f5c9056&story=532ece23-9beb-5308-966b-ee8d8aa6a029,
Экономика,other sorces,https://dzen.ruhttps://dzen.ru/news/story/34a9c953-1699-5bef-80bd-24b1b75879ae?lang=ru&rubric=business&fan=1&t=1715873725&tt=true&persistent_id=2776479810&cl4url=7aec2d441cc37aa1a46d3b7918efa96e&story=2ef29150-d503-5b95-88e5-eed13ed81446,"Инфляционные ожидания населения РФ в мае выросли до 11,7% с 11% в апреле"
Экономика,other sorces,https://dzen.ruhttps://dzen.ru/news/story/60aa9ec4-1281-5313-bfc5-ffcfc179e328?lang=ru&rubric=business&fan=1&t=1715873725&tt=true&persistent_id=2776501614&cl4url=deffbe86964a5215110fa094d9fd836b&story=6e06f7c8-283d-5e93-ada9-812b8004e326,
Экономика,other sorces,https://dzen.ruhttps://dzen.ru/news/story/4153ffb7-4fb9-5307-aea8-0e2af9c4d461?lang=ru&rubric=business&fan=1&t=1715873725&tt=true&persistent_id=2776500362&cl4url=fbd79e1b610f925cbcd7363fa7859b68&story=4139d64f-a2a4-5856-94bd-b1fd84cba5ae,Поток туристов в Курганской области вырос на 14% и принес властям 210 млн рублей
Экономика,other sorces,https://dzen.ruhttps://dzen.ru/news/story/05f3602a-aefe-5260-9759-717741b1c648?lang=ru&rubric=business&fan=1&t=1715873725&tt=true&persistent_id=2776498748&cl4url=0499027b52ed7263e0de12ec31883742&story=954b4462-9667-5be4-82dd-21842aac22a7,
Экономика,other sorces,https://dzen.ruhttps://dzen.ru/news/story/63bb7653-0f21-5cf9-afcc-8424302ee95d?lang=ru&rubric=business&fan=1&t=1715873725&tt=true&persistent_id=2776483933&cl4url=f97b4c6300c2058aa6916b0ea34afb11&story=5cc8083d-8c3f-536f-8f85-f7028a4e6a93,Chevron покинет британскую часть Северного моря после более 55 лет работы
Экономика,other sorces,https://dzen.ruhttps://dzen.ru/news/story/18b462b3-fa36-5ab0-b503-0f05046ae6c1?lang=ru&rubric=business&fan=1&t=1715873725&tt=true&persistent_id=2776499884&cl4url=9bc863b248b172cd017954571a1d91f8&story=d6639393-7a15-50f9-ade7-46ff7dfeee9e,
Экономика,other sorces,https://dzen.ruhttps://dzen.ru/news/story/0a408267-f88b-5238-b8af-162db49a72ca?lang=ru&rubric=business&fan=1&t=1715873725&tt=true&persistent_id=2776490199&cl4url=999d4f38abc04971c9a9ef92da1c2661&story=c120a97f-edb1-5648-a623-f910fed2ff22,«Ъ»: российские офлайн-ретейлеры испытывают конкурентное давление маркетплейсов
Экономика,other sorces,https://dzen.ruhttps://dzen.ru/news/story/fcd29fe2-4b98-50fa-ac7d-4825b54ab7e9?lang=ru&rubric=business&fan=1&t=1715873725&tt=true&persistent_id=2776478245&cl4url=4df970c81be5f24fe5392c930ebb496f&story=3de26c0d-34c5-5669-b0ee-bfad739e64db,
Экономика,other sorces,https://dzen.ruhttps://dzen.ru/news/story/ebc8549a-b14e-5eca-a961-04e176418383?lang=ru&rubric=business&fan=1&t=1715873725&tt=true&persistent_id=2776445366&cl4url=81daf17be387163226ae8bd62fe551bf&story=4174f15e-732e-53a6-9223-ba805be886e3,Предприниматели сообщают об отказах китайских банков в транзакциях
Экономика,other sorces,https://dzen.ruhttps://dzen.ru/news/story/b3a5d669-4e7e-5b0e-84f1-aeb0bb92cb68?lang=ru&rubric=business&fan=1&t=1715873725&tt=true&persistent_id=2776472434&cl4url=aed8145c09acaca45c7aa704fb4fb35e&story=74e893ef-2634-5074-8a9f-3e96b7c9fd0f,
Главное,РИА Новости,https://dzen.ru/news/story/2114444e-9daf-5a00-896e-49e83763eda5?lang=ru&rubric=world&fan=1&t=1715873725&persistent_id=2776502548&cl4url=8c3e989db9ba247f1ec6e50bc35b52df&story=9d697ef4-740b-5b49-bd3b-1fd30e2339c6,Глава МВД Австрии оговорился и призвал расстреливать за пропаганду халифата
В мире,РИА Новости,https://dzen.ru/news/story/da68d85b-913f-5c5d-9afa-05a8f44d330f?lang=ru&rubric=world&fan=1&t=1715873725&persistent_id=2776495348&cl4url=14e640f6591bf9e447e7db4b1d1066a9&story=70d98907-cf06-5813-9bc0-eb50f6990ab3,"Вучич: Сербия сможет стать членом ЕС не раньше, чем через 6 лет после Украины"
Главное,other sorces,https://dzen.ruhttps://dzen.ru/news/story/c4d0e684-d2a9-5487-bb1c-6eb32479aac2?lang=ru&rubric=world&fan=1&t=1715873725&persistent_id=2776499728&cl4url=5e16fa40200504f4942e0f938caf26a6&story=5c3e06a8-7ce7-5cf5-ae5e-72d22205917e,Учительнице из США подарили святую воду и купон со скидкой на кремацию
В мире,other sorces,https://dzen.ruhttps://dzen.ru/news/story/9d452df6-8434-5f53-ab21-f73e44dce653?lang=ru&rubric=world&fan=1&t=1715873725&tt=true&persistent_id=2776451514&cl4url=59a420f335614c97f097374993e18774&story=6b192000-bd5d-5d0a-81c4-c7af0a684c53,
В мире,other sorces,https://dzen.ruhttps://dzen.ru/news/story/0f2c1e1a-5938-5a5f-b399-a9c775d34bf8?lang=ru&rubric=world&fan=1&t=1715873725&persistent_id=2776501937&cl4url=37ffebe54a4da0ccafabd881299df18c&story=b9375302-cf40-5c7f-9ece-23961bb490e8,NHK: в Японии резко выросло число случаев заражения гемолитическим стрептококком
В мире,other sorces,https://dzen.ruhttps://dzen.ru/news/story/50f35d23-b012-574f-8902-20898e7042ea?lang=ru&rubric=world&fan=1&t=1715873725&persistent_id=2776501380&cl4url=faff28d67784243364ca7c332d397f23&story=180ca93d-590b-574d-8231-87acd44fa41d,
В мире,other sorces,https://dzen.ruhttps://dzen.ru/news/story/99298162-41ec-5473-bd72-0921a52a330e?lang=ru&rubric=world&fan=1&t=1715873725&persistent_id=2776500768&cl4url=6f2299d2b14ed263adf7149e8cd28360&story=61cc77a4-8c10-5ec2-b7a6-90cfde4c3e95,"МИД Польши выразил надежду, что посол Израиля не обвинил республику в Холокосте"
В мире,other sorces,https://dzen.ruhttps://dzen.ru/news/story/ced129b1-4f7d-543d-b4b1-b0d72ba8073e?lang=ru&rubric=world&fan=1&t=1715873725&persistent_id=2776497790&cl4url=85b2ca317e716e96c378ec9cdb750c36&story=6fdcd587-0b7a-5f90-9020-1453e8ab7083,
В мире,other sorces,https://dzen.ruhttps://dzen.ru/news/story/c837be15-bb85-5f2b-ac08-18ff669527dc?lang=ru&rubric=world&fan=1&t=1715873725&persistent_id=2776476660&cl4url=d5aa613fe7a925080118b0a02fc0f069&story=a35237e2-52c3-588f-b047-7968b7c8de33,Daily Mail: туристки в бикини прогулялись по городу на Майорке и попали на видео
В мире,other sorces,https://dzen.ruhttps://dzen.ru/news/story/03c40ee6-995e-5ecb-b37c-5117a7f5ebd4?lang=ru&rubric=world&fan=1&t=1715873725&persistent_id=2776470093&cl4url=550e0c52b9827fa1784746b2944acd4d&story=5ebcd79c-d136-5bf5-ad30-c53465e5dae4,
В мире,other sorces,https://dzen.ruhttps://dzen.ru/news/story/b64bb383-8394-5a6e-ac02-3331e597d995?lang=ru&rubric=world&fan=1&t=1715873725&persistent_id=2776494918&cl4url=2cbb2f5d3d210c269e370b9f21ff78e6&story=f033fa25-469e-534c-ba99-ec9e7055fb72,NI: Атомные подводные силы США оказались в незавидном положении
В мире,other sorces,https://dzen.ruhttps://dzen.ru/news/story/066b936b-7529-518a-9e4e-81002e8810d4?lang=ru&rubric=world&fan=1&t=1715873725&persistent_id=2776502554&cl4url=4959ed58bc8594b6bfe8d155e15fcc9b&story=81c723f3-4cbe-5d49-8e26-28261353b525,
В мире,other sorces,https://dzen.ruhttps://dzen.ru/news/story/22cfe766-83aa-5a0a-8ba3-9c4496fdc934?lang=ru&rubric=world&fan=1&t=1715873725&persistent_id=2776501598&cl4url=c5b6c33bbf9b9aae5c01180c98f2a3b6&story=def42a47-4e04-5701-b9e4-97d67bc41066,Сенатор Борги внес законопроект об отмене закона о флаге ЕС на зданиях
В мире,other sorces,https://dzen.ruhttps://dzen.ru/news/story/a47cb1d2-b121-5a98-afe7-04557bd4543f?lang=ru&rubric=world&fan=1&t=1715873725&persistent_id=2776491864&cl4url=16afa358e42588e7cd1db1bd6c15bfe2&story=3d856565-9afb-53ea-99b2-1ab392261d78,
В мире,other sorces,https://dzen.ruhttps://dzen.ru/news/story/feaf6a56-78da-5a65-8420-83b1f044d0fe?lang=ru&rubric=world&fan=1&t=1715873725&persistent_id=2776492697&cl4url=12e3253a6ac48ac358ad3da4376d3dc2&story=4caa0fbd-d213-5d7e-8c17-e7b58e959b6c,В Имоле установили новые гравийные ловушки и уменьшили асфальтовые зоны вылета
В мире,other sorces,https://dzen.ruhttps://dzen.ru/news/story/db5df229-9766-55f7-b7b9-073c13ecd77a?lang=ru&rubric=world&fan=1&t=1715873725&persistent_id=2776481953&cl4url=8f7e518d42cf479d1f45cbf63f01441c&story=2edc8a60-c356-5e63-9510-ff6c7fc9bac0,
В мире,other sorces,https://dzen.ruhttps://dzen.ru/news/story/44f44097-016e-5e9c-a507-95ea6e37c4ae?lang=ru&rubric=world&fan=1&t=1715873725&persistent_id=2776490795&cl4url=8e8fd531e67d04cae4aec5945e3d56e9&story=73eebc2c-448c-5ad5-a508-9c8e07ec51f6,Трамп и Байден проведут дебаты в июне и сентябре
В мире,other sorces,https://dzen.ruhttps://dzen.ru/news/story/3e27481f-27ac-586b-8077-1aea4bc09f36?lang=ru&rubric=world&fan=1&t=1715873725&persistent_id=2776483799&cl4url=04acfbb838708441778eddfa25ea7d08&story=c6393dc0-dcae-5f98-8b30-097f10a29d25,
В мире,other sorces,https://dzen.ruhttps://dzen.ru/news/story/15984145-9296-5e99-9d8b-046bcbbab140?lang=ru&rubric=world&fan=1&t=1715873725&persistent_id=2776478761&cl4url=1fa52bac48a1677801946fd639d5c5a5&story=1914b41f-59d4-526f-b892-5f5105482758,Политолог Трухачев увидел в покушении на Фицо след чешской спецслужбы
В мире,other sorces,https://dzen.ruhttps://dzen.ru/news/story/3cb130af-dece-530d-a67c-abe2bcbbccb3?lang=ru&rubric=world&fan=1&t=1715873725&persistent_id=2776485062&cl4url=f2ca58624b359ca00a8a179ff048d07e&story=fcff2cf5-91aa-53c4-8600-a7c2831872ab,
Главное,RT на русском,https://dzen.ru/news/story/ce7e930d-b6fa-5e74-bba9-bc6a887b4ee3?lang=ru&rubric=sport&fan=1&t=1715873725&tt=true&persistent_id=2776486876&cl4url=93931e37c767c97da1825146344a4ee8&story=6aae9419-04bd-5210-908c-1b1c7a61c3e2,Роналду является самым высокооплачиваемым спортсменом мира
Спорт,RT на русском,https://dzen.ru/news/story/8abc12b6-b820-5625-b059-7500b8d5bae4?lang=ru&rubric=sport&fan=1&t=1715873725&tt=true&persistent_id=2776500721&cl4url=418bdc57096f2136e3e3a42a9cf95327&story=21147cd3-5772-5736-ba86-896e6bcc0f84,В ЦСКА опровергли информацию о травме Акинфеева
Главное,other sorces,https://dzen.ruhttps://dzen.ru/news/story/06adb2c0-9214-56ec-b6fc-eefe43ecf163?lang=ru&rubric=sport&fan=1&t=1715873725&persistent_id=2776480556&cl4url=2e1fe7b40155473e859fe523157e23bd&story=5046298c-ab99-5f06-a1ae-8b5d598b7c3c,Защитник «Зенита» Алип извинился перед вратарём ЦСКА Торопом за травму
Спорт,other sorces,https://dzen.ruhttps://dzen.ru/news/story/9b19563d-6d1e-51fe-9ab4-7d5634f39781?lang=ru&rubric=sport&fan=1&t=1715873725&tt=true&persistent_id=2776497490&cl4url=21e6bd88d49a602b089438ab55aa2a34&story=cc68a50b-2b7b-5108-9b6a-fd2af314787f,
